order_id,customer_id,product_id,quantity,order_date
2681,850,58,9,2025-03-28
2682,425,76,3,2025-02-25
2683,598,69,5,2025-06-20
2684,34,57,4,2025-02-24
2685,700,56,4,2025-01-04
2686,819,41,3,2025-06-28
2687,161,77,7,2025-06-28
2688,468,63,5,2025-03-27
2689,103,92,9,2025-02-12
2690,473,80,1,2025-07-30
2691,770,1,7,2025-07-23
2692,807,39,9,2025-06-08
2693,1000,92,9,2025-03-18
2694,219,66,9,2025-06-10
2695,488,8,10,2025-08-23
2696,737,75,6,2025-04-21
2697,218,42,6,2025-08-23
2698,10,99,4,2025-08-11
2699,619,77,4,2025-05-02
2700,1000,25,6,2025-08-28
2701,450,59,1,2025-08-30
2702,438,51,7,2025-04-29
2703,938,28,8,2025-03-05
2704,680,69,1,2025-05-05
2705,592,41,2,2025-03-29
2706,986,69,3,2025-09-03
2707,757,88,1,2025-06-20
2708,722,82,1,2025-06-02
2709,557,9,8,2025-07-05
2710,587,90,8,2025-02-12
2711,3,96,5,2025-03-19
2712,927,62,10,2025-08-06
2713,945,41,6,2025-08-03
2714,272,58,1,2025-02-20
2715,941,19,10,2025-07-01
2716,978,85,2,2025-08-01
2717,282,62,3,2025-02-25
2718,110,41,2,2025-08-11
2719,185,69,5,2025-08-30
2720,7,53,5,2025-07-12
2721,461,34,3,2025-06-11
2722,979,59,9,2025-04-30
2723,253,43,6,2025-04-05
2724,333,19,7,2025-06-22
2725,410,19,3,2025-01-28
2726,450,36,4,2025-05-22
2727,864,28,10,2025-08-02
2728,749,13,1,2025-07-04
2729,51,60,4,2025-05-07
2730,752,62,4,2025-09-13
2731,755,15,9,2025-07-17
2732,682,40,10,2025-07-08
2733,701,30,3,2025-04-03
2734,247,74,1,2025-01-18
2735,693,22,2,2025-08-21
2736,653,78,2,2025-07-13
2737,268,23,3,2025-03-28
2738,20,80,2,2025-08-04
2739,482,23,9,2025-07-14
2740,827,85,3,2025-04-14
2741,768,67,7,2025-05-10
2742,325,93,9,2025-06-22
2743,717,98,8,2025-05-01
2744,466,74,8,2025-03-29
2745,537,47,5,2025-09-01
2746,443,71,1,2025-07-26
2747,511,80,10,2025-04-09
2748,164,74,7,2025-03-14
2749,15,10,4,2025-01-26
2750,536,61,7,2025-01-13
2751,373,41,2,2025-05-21
2752,870,87,9,2025-08-07
2753,492,17,5,2025-09-01
2754,512,19,10,2025-07-27
2755,479,5,5,2025-01-11
2756,770,81,4,2025-05-19
2757,125,50,6,2025-07-06
2758,18,15,7,2025-04-04
2759,820,17,1,2025-06-09
2760,534,13,4,2025-07-25
2761,979,55,3,2025-01-11
2762,600,5,6,2025-03-14
2763,437,66,5,2025-05-14
2764,231,64,10,2025-01-11
2765,742,75,1,2025-03-30
2766,215,32,2,2025-01-19
2767,348,5,4,2025-07-16
2768,170,98,1,2025-07-05
2769,510,13,10,2025-03-26
2770,730,73,7,2025-06-26
2771,31,9,8,2025-07-23
2772,565,73,6,2025-08-06
2773,753,68,1,2025-07-05
2774,233,40,10,2025-06-30
2775,335,51,1,2025-08-01
2776,850,46,4,2025-07-31
2777,795,68,2,2025-06-21
2778,969,97,9,2025-04-30
2779,191,23,4,2025-06-26
2780,483,96,7,2025-06-29
2781,563,29,7,2025-04-18
2782,132,98,5,2025-01-09
2783,165,36,8,2025-06-29
2784,347,26,5,2025-02-04
2785,760,35,4,2025-01-24
2786,308,76,2,2025-02-20
2787,535,57,1,2025-09-11
2788,135,49,10,2025-03-11
2789,441,53,5,2025-03-09
2790,682,96,3,2025-06-03
2791,89,41,10,2025-06-13
2792,724,14,6,2025-06-08
2793,84,49,8,2025-03-03
2794,546,9,7,2025-02-18
2795,427,86,8,2025-01-05
2796,929,23,10,2025-05-27
2797,926,49,1,2025-08-14
2798,943,67,9,2025-07-07
2799,718,31,4,2025-09-05
2800,77,33,7,2025-04-22
2801,103,24,8,2025-03-11
2802,103,66,6,2025-04-19
2803,315,27,5,2025-01-24
2804,9,8,5,2025-04-26
2805,751,94,4,2025-05-31
2806,551,79,10,2025-08-18
2807,204,25,8,2025-01-20
2808,831,26,9,2025-01-07
2809,147,84,6,2025-01-05
2810,242,8,7,2025-01-25
2811,338,13,2,2025-06-21
2812,719,47,9,2025-02-02
2813,256,15,5,2025-03-13
2814,406,80,8,2025-01-05
2815,594,88,5,2025-06-30
2816,116,86,7,2025-07-17
2817,882,28,10,2025-07-25
2818,676,41,1,2025-09-03
2819,311,56,6,2025-04-12
2820,693,48,9,2025-02-26
2821,926,69,2,2025-01-12
2822,846,77,3,2025-01-30
2823,578,83,1,2025-09-06
2824,246,45,9,2025-03-15
2825,936,72,10,2025-07-15
2826,58,94,7,2025-07-17
2827,759,10,8,2025-03-15
2828,595,63,3,2025-05-25
2829,292,73,2,2025-08-18
2830,90,34,10,2025-02-24
2831,50,78,4,2025-01-18
2832,677,14,7,2025-08-06
2833,546,37,7,2025-03-17
2834,940,29,9,2025-04-25
2835,250,90,8,2025-09-17
2836,34,5,6,2025-01-25
2837,713,57,1,2025-03-13
2838,864,98,9,2025-01-06
2839,550,59,8,2025-06-11
2840,275,28,9,2025-03-21
2841,791,1,9,2025-04-24
2842,641,91,6,2025-05-21
2843,576,36,9,2025-05-01
2844,427,45,6,2025-02-13
2845,837,83,4,2025-05-05
2846,489,62,3,2025-07-20
2847,417,8,3,2025-05-30
2848,183,85,3,2025-03-07
2849,812,46,9,2025-04-26
2850,912,22,8,2025-09-13
2851,160,12,1,2025-05-19
2852,937,60,10,2025-06-17
2853,323,87,10,2025-02-15
2854,478,55,6,2025-08-14
2855,210,19,1,2025-01-12
2856,481,65,9,2025-02-05
2857,670,52,4,2025-05-16
2858,681,24,4,2025-04-24
2859,34,38,1,2025-01-02
2860,25,58,5,2025-06-10
2861,452,1,7,2025-09-06
2862,316,43,3,2025-01-15
2863,184,75,1,2025-06-02
2864,352,73,1,2025-06-06
2865,156,75,9,2025-03-23
2866,92,48,6,2025-04-19
2867,25,14,9,2025-06-26
2868,874,65,2,2025-04-28
2869,819,9,10,2025-05-02
2870,511,68,7,2025-06-10
2871,386,20,7,2025-02-23
2872,986,21,4,2025-08-27
2873,162,25,10,2025-06-11
2874,293,4,9,2025-04-10
2875,363,40,2,2025-03-13
2876,453,69,6,2025-06-30
2877,406,99,3,2025-03-18
2878,859,83,7,2025-09-16
2879,630,13,8,2025-03-15
2880,845,28,7,2025-01-15
2881,407,20,5,2025-08-20
2882,446,71,4,2025-04-07
2883,419,63,5,2025-03-31
2884,953,21,8,2025-08-19
2885,592,15,1,2025-05-15
2886,970,16,1,2025-01-01
2887,165,56,5,2025-05-29
2888,216,68,2,2025-03-14
2889,8,91,9,2025-06-30
2890,687,43,8,2025-03-04
2891,133,73,8,2025-06-09
2892,662,33,7,2025-06-19
2893,425,41,9,2025-04-18
2894,498,59,10,2025-05-23
2895,338,28,6,2025-06-12
2896,651,8,3,2025-09-01
2897,396,33,1,2025-08-21
2898,352,69,6,2025-04-01
2899,861,82,3,2025-05-31
2900,721,61,1,2025-05-07
2901,559,25,9,2025-04-20
2902,84,82,4,2025-04-03
2903,454,5,7,2025-02-23
2904,643,85,1,2025-02-07
2905,620,37,3,2025-09-03
2906,635,55,8,2025-05-31
2907,737,20,4,2025-08-09
2908,189,49,4,2025-03-17
2909,93,35,3,2025-02-03
2910,320,40,8,2025-06-17
2911,417,15,9,2025-03-03
2912,131,71,5,2025-06-22
2913,54,75,8,2025-05-02
2914,996,34,2,2025-08-01
2915,259,49,8,2025-09-10
2916,336,8,10,2025-08-25
2917,538,12,4,2025-06-18
2918,705,50,3,2025-03-07
2919,351,94,1,2025-03-03
2920,823,61,7,2025-02-18
2921,471,10,1,2025-03-07
2922,979,38,1,2025-05-19
2923,451,29,10,2025-04-14
2924,468,3,2,2025-06-05
2925,772,28,5,2025-07-27
2926,404,62,1,2025-02-18
2927,453,85,6,2025-07-19
2928,350,29,7,2025-02-10
2929,781,36,8,2025-06-22
2930,261,54,9,2025-09-17
2931,657,66,1,2025-01-10
2932,544,34,7,2025-05-09
2933,282,50,1,2025-07-17
2934,456,53,6,2025-02-17
2935,903,38,5,2025-09-02
2936,459,67,10,2025-05-08
2937,761,100,8,2025-08-25
2938,68,85,7,2025-05-13
2939,957,39,8,2025-03-01
2940,947,77,7,2025-08-06
2941,234,56,1,2025-01-28
2942,873,13,9,2025-03-17
2943,345,32,8,2025-03-13
2944,117,100,4,2025-07-27
2945,503,26,2,2025-09-08
2946,283,97,9,2025-04-17
2947,501,29,4,2025-07-22
2948,127,48,10,2025-02-05
2949,12,24,10,2025-06-11
2950,420,27,3,2025-06-15
2951,311,63,2,2025-03-23
2952,232,35,7,2025-06-16
2953,535,2,9,2025-08-07
2954,825,38,10,2025-02-25
2955,318,72,7,2025-08-12
2956,243,92,3,2025-09-06
2957,3,26,9,2025-01-23
2958,111,31,2,2025-01-15
2959,781,27,7,2025-01-20
2960,121,48,5,2025-05-15
2961,461,34,1,2025-03-19
2962,354,41,5,2025-08-24
2963,238,12,10,2025-01-26
2964,841,37,2,2025-01-29
2965,402,3,7,2025-08-01
2966,330,29,10,2025-02-06
2967,116,59,4,2025-02-19
2968,856,67,5,2025-07-27
2969,704,63,1,2025-02-10
2970,541,7,1,2025-05-08
2971,608,17,9,2025-09-11
2972,662,91,6,2025-01-04
2973,961,69,4,2025-08-25
2974,300,36,3,2025-03-20
2975,106,53,2,2025-05-19
2976,574,80,1,2025-02-20
2977,977,28,5,2025-04-07
2978,327,6,5,2025-01-12
2979,539,74,3,2025-04-13
2980,707,50,3,2025-08-28
2981,690,89,10,2025-03-20
2982,845,55,8,2025-01-29
2983,655,11,1,2025-05-04
2984,97,48,3,2025-03-24
2985,445,94,8,2025-06-04
2986,35,3,9,2025-02-28
2987,808,22,7,2025-06-04
2988,338,65,5,2025-03-05
2989,444,43,6,2025-08-31
2990,295,63,5,2025-07-07
2991,963,51,10,2025-01-19
2992,262,90,5,2025-01-31
2993,585,63,6,2025-07-20
2994,318,1,1,2025-08-07
2995,801,50,2,2025-04-22
2996,13,68,1,2025-05-18
2997,595,91,7,2025-09-05
2998,30,75,9,2025-03-24
2999,122,65,10,2025-07-28
3000,851,66,3,2025-09-05
3001,68,98,9,2025-05-18
3002,20,20,9,2025-02-20
3003,972,16,3,2025-03-13
3004,606,55,10,2025-03-14
3005,119,32,5,2025-09-05
3006,558,38,7,2025-06-24
3007,573,36,4,2025-06-25
3008,809,89,3,2025-07-18
3009,52,77,10,2025-04-07
3010,30,44,2,2025-06-30
3011,107,32,4,2025-08-10
3012,899,90,3,2025-06-21
3013,572,16,7,2025-01-27
3014,433,90,10,2025-02-27
3015,665,42,7,2025-02-18
3016,740,35,5,2025-03-08
3017,556,16,8,2025-05-25
3018,17,30,9,2025-02-28
3019,643,7,10,2025-04-13
3020,417,100,2,2025-04-04
3021,197,39,8,2025-05-06
3022,209,21,4,2025-06-09
3023,888,87,1,2025-02-09
3024,162,56,6,2025-01-02
3025,510,39,4,2025-03-07
3026,806,9,1,2025-04-07
3027,286,25,8,2025-05-22
3028,521,47,1,2025-01-01
3029,280,57,9,2025-03-30
3030,354,20,3,2025-09-18
3031,26,56,5,2025-05-02
3032,614,74,1,2025-05-05
3033,837,18,2,2025-04-03
3034,797,95,5,2025-05-08
3035,542,57,7,2025-04-23
3036,586,99,5,2025-08-24
3037,132,72,3,2025-09-09
3038,907,31,3,2025-07-08
3039,739,71,6,2025-08-22
3040,203,10,8,2025-06-23
3041,286,23,6,2025-02-11
3042,78,97,8,2025-04-19
3043,774,42,2,2025-02-01
3044,441,74,2,2025-02-19
3045,635,57,2,2025-03-17
3046,517,88,10,2025-03-15
3047,933,30,1,2025-08-02
3048,996,33,6,2025-07-29
3049,50,4,3,2025-06-01
3050,750,26,9,2025-01-23
3051,143,99,7,2025-07-19
3052,928,84,7,2025-09-17
3053,581,65,4,2025-09-07
3054,930,51,4,2025-03-30
3055,287,39,4,2025-08-14
3056,815,14,2,2025-03-19
3057,740,15,2,2025-02-25
3058,187,45,6,2025-08-31
3059,614,59,10,2025-02-18
3060,957,39,10,2025-04-16
3061,679,80,7,2025-07-04
3062,675,65,3,2025-08-22
3063,976,12,7,2025-02-11
3064,187,61,1,2025-08-05
3065,96,52,4,2025-09-11
3066,839,88,4,2025-05-06
3067,323,31,4,2025-08-13
3068,951,33,9,2025-03-12
3069,680,30,1,2025-06-20
3070,191,89,2,2025-04-29
3071,27,2,2,2025-05-25
3072,383,87,5,2025-03-03
3073,230,29,5,2025-09-11
3074,213,52,2,2025-01-19
3075,19,53,8,2025-07-29
3076,459,70,9,2025-03-24
3077,596,81,10,2025-01-31
3078,452,48,7,2025-06-13
3079,844,43,6,2025-08-16
3080,547,72,10,2025-07-24
3081,19,82,9,2025-07-20
3082,403,82,8,2025-01-30
3083,908,28,8,2025-01-21
3084,451,29,10,2025-04-29
3085,191,51,5,2025-08-01
3086,321,97,7,2025-04-15
3087,917,96,2,2025-07-17
3088,748,33,4,2025-04-24
3089,514,84,4,2025-03-04
3090,912,45,1,2025-07-08
3091,555,89,3,2025-05-30
3092,221,78,7,2025-04-27
3093,397,78,2,2025-02-05
3094,964,63,2,2025-04-23
3095,27,68,10,2025-02-23
3096,652,16,7,2025-07-20
3097,136,34,10,2025-03-15
3098,535,68,3,2025-09-18
3099,547,78,4,2025-03-11
3100,62,34,3,2025-04-21
3101,857,77,3,2025-05-29
3102,793,62,6,2025-09-09
3103,376,18,2,2025-01-19
3104,400,14,2,2025-01-05
3105,755,25,10,2025-08-22
3106,204,97,4,2025-01-14
3107,287,98,1,2025-08-19
3108,243,87,10,2025-02-17
3109,424,99,10,2025-03-20
3110,772,58,3,2025-02-24
3111,444,40,7,2025-01-11
3112,526,16,7,2025-08-17
3113,247,76,3,2025-04-23
3114,483,66,8,2025-01-15
3115,476,82,7,2025-02-28
3116,983,37,5,2025-08-25
3117,788,17,4,2025-03-20
3118,228,50,1,2025-04-22
3119,568,17,7,2025-08-15
3120,292,86,6,2025-06-05
3121,785,60,6,2025-07-07
3122,781,74,2,2025-06-14
3123,981,54,5,2025-04-04
3124,636,74,1,2025-08-05
3125,348,58,3,2025-01-27
3126,212,69,4,2025-03-16
3127,728,34,1,2025-07-21
3128,996,91,2,2025-07-17
3129,639,71,10,2025-02-24
3130,611,32,7,2025-02-18
3131,504,72,6,2025-08-17
3132,519,12,2,2025-06-16
3133,255,43,8,2025-02-08
3134,514,40,9,2025-02-10
3135,360,2,7,2025-06-05
3136,280,20,8,2025-05-27
3137,993,4,5,2025-06-21
3138,885,49,4,2025-04-08
3139,709,96,8,2025-07-15
3140,890,96,8,2025-03-18
3141,726,13,1,2025-08-08
3142,183,49,3,2025-06-08
3143,523,3,6,2025-01-06
3144,492,35,3,2025-04-28
3145,74,59,7,2025-09-08
3146,933,42,5,2025-04-15
3147,826,43,8,2025-02-01
3148,761,5,2,2025-01-20
3149,999,49,5,2025-09-09
3150,952,34,1,2025-04-20
3151,1000,23,2,2025-04-19
3152,924,3,7,2025-06-13
3153,136,66,3,2025-09-07
3154,918,60,7,2025-03-24
3155,868,25,2,2025-08-08
3156,724,20,9,2025-09-06
3157,375,88,6,2025-07-12
3158,613,37,6,2025-01-29
3159,640,56,9,2025-02-21
3160,812,64,10,2025-05-28
3161,197,9,3,2025-04-30
3162,243,24,4,2025-07-17
3163,18,18,1,2025-06-12
3164,509,40,2,2025-06-09
3165,590,76,4,2025-02-12
3166,614,95,5,2025-01-13
3167,761,4,6,2025-03-03
3168,41,80,3,2025-01-24
3169,715,18,8,2025-07-18
3170,590,80,6,2025-06-04
3171,866,64,10,2025-04-23
3172,749,4,3,2025-07-17
3173,868,90,3,2025-09-18
3174,415,42,6,2025-07-23
3175,975,2,5,2025-09-04
3176,283,94,4,2025-08-12
3177,961,48,3,2025-02-09
3178,752,6,4,2025-09-03
3179,979,12,9,2025-01-08
3180,766,50,7,2025-01-04
3181,602,100,9,2025-03-04
3182,423,46,7,2025-09-06
3183,523,8,5,2025-05-07
3184,517,6,8,2025-08-07
3185,204,83,2,2025-08-20
3186,125,83,3,2025-02-23
3187,265,38,6,2025-06-17
3188,664,14,3,2025-08-28
3189,128,26,4,2025-07-06
3190,315,3,9,2025-03-16
3191,778,46,2,2025-09-03
3192,822,93,6,2025-06-17
3193,175,95,5,2025-08-25
3194,308,8,7,2025-02-26
3195,621,97,5,2025-07-04
3196,916,51,2,2025-03-22
3197,334,50,6,2025-02-14
3198,960,1,1,2025-02-27
3199,944,81,7,2025-08-12
3200,685,25,2,2025-07-11
3201,767,35,8,2025-02-10
3202,502,56,6,2025-03-10
3203,285,83,4,2025-01-02
3204,266,11,10,2025-01-16
3205,799,20,5,2025-04-26
3206,183,88,6,2025-08-15
3207,899,98,7,2025-05-08
3208,1000,62,9,2025-05-13
3209,494,45,5,2025-07-09
3210,512,76,4,2025-02-24
3211,359,3,8,2025-06-02
3212,787,52,3,2025-04-03
3213,7,36,2,2025-04-19
3214,878,24,8,2025-02-13
3215,408,89,3,2025-02-01
3216,153,95,1,2025-02-17
3217,860,91,9,2025-06-06
3218,93,1,7,2025-03-02
3219,694,26,4,2025-06-22
3220,265,78,7,2025-08-25
3221,882,63,8,2025-06-02
3222,357,62,6,2025-05-12
3223,983,89,6,2025-05-14
3224,22,88,7,2025-08-26
3225,343,17,5,2025-07-22
3226,108,87,3,2025-09-15
3227,266,6,4,2025-06-14
3228,927,93,8,2025-09-05
3229,116,81,10,2025-08-26
3230,607,56,10,2025-03-24
3231,971,35,8,2025-05-07
3232,745,36,1,2025-04-07
3233,270,87,5,2025-07-31
3234,671,73,7,2025-08-16
3235,419,36,9,2025-05-16
3236,123,60,4,2025-04-11
3237,501,13,2,2025-03-27
3238,486,97,3,2025-06-12
3239,907,70,5,2025-08-13
3240,949,86,1,2025-05-21
3241,615,17,7,2025-07-22
3242,496,51,9,2025-05-03
3243,151,13,1,2025-08-19
3244,89,88,2,2025-08-31
3245,487,100,7,2025-06-11
3246,192,42,8,2025-02-23
3247,909,49,2,2025-02-16
3248,396,76,5,2025-06-12
3249,517,55,9,2025-08-12
3250,947,8,2,2025-07-22
3251,122,15,5,2025-04-19
3252,465,51,7,2025-08-31
3253,631,83,3,2025-02-20
3254,666,57,6,2025-03-14
3255,144,53,2,2025-05-26
3256,598,6,2,2025-08-04
3257,802,16,1,2025-01-30
3258,60,86,1,2025-09-16
3259,987,100,4,2025-05-19
3260,999,95,6,2025-03-05
3261,924,95,6,2025-04-05
3262,498,42,6,2025-03-22
3263,811,44,9,2025-04-13
3264,402,45,8,2025-04-28
3265,388,20,3,2025-06-17
3266,923,99,6,2025-01-25
3267,829,16,4,2025-01-07
3268,866,51,4,2025-07-12
3269,37,84,7,2025-04-19
3270,227,96,4,2025-04-18
3271,494,18,9,2025-04-18
3272,406,99,10,2025-06-11
3273,733,35,4,2025-09-13
3274,794,80,2,2025-05-18
3275,349,17,3,2025-06-21
3276,803,30,3,2025-08-20
3277,169,33,7,2025-03-09
3278,722,7,5,2025-04-06
3279,590,79,7,2025-03-29
3280,482,73,5,2025-04-19
3281,966,24,1,2025-04-09
3282,462,44,4,2025-07-11
3283,379,43,9,2025-05-25
3284,77,61,1,2025-05-06
3285,677,8,4,2025-01-08
3286,547,25,3,2025-03-02
3287,857,25,2,2025-06-10
3288,278,73,6,2025-09-10
3289,307,99,10,2025-08-10
3290,139,88,3,2025-08-31
3291,339,68,9,2025-06-20
3292,54,98,10,2025-05-30
3293,580,81,9,2025-06-28
3294,711,55,10,2025-04-18
3295,927,43,9,2025-02-16
3296,825,35,8,2025-04-21
3297,237,22,8,2025-01-26
3298,208,8,10,2025-01-17
3299,934,18,10,2025-01-23
3300,172,58,7,2025-07-12
3301,139,95,3,2025-07-11
3302,660,40,3,2025-08-15
3303,963,82,8,2025-06-19
3304,845,56,10,2025-06-03
3305,417,46,8,2025-02-04
3306,461,64,3,2025-01-03
3307,542,78,8,2025-06-18
3308,592,82,1,2025-06-24
3309,985,47,2,2025-02-07
3310,342,83,6,2025-04-27
3311,13,22,6,2025-03-30
3312,400,74,3,2025-01-21
3313,287,32,1,2025-01-16
3314,90,3,6,2025-09-18
3315,913,18,5,2025-06-06
3316,969,34,3,2025-07-24
3317,264,72,5,2025-03-24
3318,747,39,7,2025-06-11
3319,905,3,3,2025-07-20
3320,900,44,7,2025-02-12
3321,178,99,2,2025-02-07
3322,394,6,10,2025-08-10
3323,778,100,6,2025-02-27
3324,909,88,7,2025-07-15
3325,298,34,4,2025-04-16
3326,543,76,3,2025-09-16
3327,130,36,5,2025-08-31
3328,412,1,10,2025-02-08
3329,207,44,8,2025-05-04
3330,109,43,8,2025-07-09
3331,595,73,6,2025-02-02
3332,360,14,10,2025-06-07
3333,428,14,2,2025-05-09
3334,977,69,9,2025-03-17
3335,807,5,9,2025-05-17
3336,926,38,3,2025-04-27
3337,67,24,7,2025-05-16
3338,239,5,1,2025-08-14
3339,932,41,4,2025-05-17
3340,616,72,4,2025-08-15
3341,723,38,7,2025-08-05
3342,478,46,8,2025-09-15
3343,117,85,8,2025-06-30
3344,827,69,10,2025-01-16
3345,870,67,9,2025-08-04
3346,26,66,5,2025-07-20
3347,317,5,6,2025-04-30
3348,293,24,8,2025-07-26
3349,307,29,3,2025-06-19
3350,382,46,8,2025-08-26
3351,489,54,6,2025-08-28
3352,11,69,3,2025-03-11
3353,212,38,1,2025-02-11
3354,280,65,7,2025-09-13
3355,185,93,7,2025-07-17
3356,819,86,1,2025-04-11
3357,732,87,2,2025-05-11
3358,735,62,10,2025-07-12
3359,972,91,9,2025-06-19
3360,498,24,9,2025-09-14
3361,43,99,10,2025-06-17
3362,910,98,10,2025-08-10
3363,377,13,9,2025-07-30
3364,754,3,1,2025-01-01
3365,975,99,8,2025-06-05
3366,209,74,6,2025-07-09
3367,889,15,2,2025-06-02
3368,346,82,4,2025-09-18
3369,819,39,3,2025-08-13
3370,74,69,3,2025-07-21
3371,746,37,9,2025-02-02
3372,849,29,1,2025-05-24
3373,66,2,7,2025-07-01
3374,929,62,1,2025-02-08
3375,9,5,2,2025-07-04
3376,237,25,6,2025-09-14
3377,406,1,7,2025-04-06
3378,331,13,5,2025-06-24
3379,470,62,1,2025-02-20
3380,400,18,2,2025-09-03
3381,117,59,1,2025-06-29
3382,20,66,1,2025-08-21
3383,914,33,9,2025-09-09
3384,672,9,2,2025-08-03
3385,27,85,5,2025-06-24
3386,999,27,10,2025-09-09
3387,270,66,3,2025-01-11
3388,100,91,1,2025-02-10
3389,895,91,3,2025-07-11
3390,148,44,3,2025-03-13
3391,340,10,9,2025-05-24
3392,428,80,6,2025-06-25
3393,389,86,10,2025-01-28
3394,71,49,4,2025-09-01
3395,454,58,4,2025-08-27
3396,818,10,7,2025-07-04
3397,580,23,1,2025-03-23
3398,987,1,7,2025-08-20
3399,968,99,3,2025-07-19
3400,188,51,10,2025-04-17
3401,367,49,8,2025-05-05
3402,640,44,8,2025-06-13
3403,797,43,4,2025-06-08
3404,275,68,3,2025-02-12
3405,346,56,8,2025-08-22
3406,669,99,4,2025-05-25
3407,317,86,7,2025-01-14
3408,280,32,1,2025-03-24
3409,138,11,6,2025-06-14
3410,571,13,10,2025-05-04
3411,368,13,3,2025-06-08
3412,666,17,8,2025-03-05
3413,796,69,2,2025-02-13
3414,794,64,2,2025-05-23
3415,760,57,10,2025-01-30
3416,629,40,4,2025-03-12
3417,15,10,1,2025-07-22
3418,318,51,7,2025-08-30
3419,771,1,7,2025-09-11
3420,19,11,8,2025-08-08
3421,990,80,5,2025-05-02
3422,578,12,4,2025-08-28
3423,200,99,8,2025-05-04
3424,298,2,6,2025-02-12
3425,343,20,3,2025-02-06
3426,139,100,10,2025-05-28
3427,228,33,6,2025-01-26
3428,710,50,7,2025-02-28
3429,372,44,3,2025-09-15
3430,880,72,6,2025-04-19
3431,81,90,7,2025-08-24
3432,753,15,7,2025-06-10
3433,406,40,6,2025-01-24
3434,939,43,2,2025-04-07
3435,487,26,6,2025-06-07
3436,439,30,9,2025-06-03
3437,266,57,2,2025-02-19
3438,898,40,5,2025-02-16
3439,745,45,8,2025-01-28
3440,711,7,7,2025-04-02
3441,176,13,3,2025-03-31
3442,139,45,10,2025-08-24
3443,39,17,1,2025-08-02
3444,585,68,4,2025-05-08
3445,115,74,7,2025-08-13
3446,881,98,4,2025-07-11
3447,515,89,10,2025-08-19
3448,80,25,2,2025-01-18
3449,838,20,5,2025-06-25
3450,611,91,6,2025-09-18
3451,373,27,7,2025-03-30
3452,146,96,7,2025-02-02
3453,335,31,3,2025-01-31
3454,821,78,3,2025-06-04
3455,722,44,7,2025-01-04
3456,282,16,1,2025-02-01
3457,981,71,5,2025-09-03
3458,696,88,6,2025-01-19
3459,322,2,4,2025-02-26
3460,729,54,9,2025-08-20
3461,887,45,4,2025-07-20
3462,782,75,1,2025-05-06
3463,413,86,8,2025-04-12
3464,609,74,10,2025-05-23
3465,167,40,3,2025-05-29
3466,366,24,2,2025-08-14
3467,322,95,6,2025-07-28
3468,47,26,8,2025-03-23
3469,595,31,9,2025-04-25
3470,322,62,6,2025-05-09
3471,247,91,2,2025-06-16
3472,989,39,4,2025-04-05
3473,869,61,1,2025-07-15
3474,269,41,7,2025-04-08
3475,385,84,5,2025-05-16
3476,606,14,8,2025-01-04
3477,278,81,6,2025-01-16
3478,627,80,7,2025-02-13
3479,61,93,8,2025-05-18
3480,932,77,2,2025-04-14
3481,535,59,5,2025-07-21
3482,72,52,5,2025-07-09
3483,818,61,5,2025-04-17
3484,279,31,5,2025-03-05
3485,921,92,2,2025-05-05
3486,557,58,2,2025-03-07
3487,957,98,9,2025-08-14
3488,620,89,6,2025-08-07
3489,893,3,4,2025-09-06
3490,33,75,2,2025-01-16
3491,805,95,7,2025-07-27
3492,372,20,9,2025-04-02
3493,857,2,8,2025-06-30
3494,269,89,5,2025-01-30
3495,252,80,1,2025-04-07
3496,892,63,7,2025-04-13
3497,116,16,9,2025-08-10
3498,804,49,7,2025-02-17
3499,871,88,4,2025-07-20
3500,691,85,8,2025-07-27
3501,834,89,5,2025-03-19
3502,720,18,4,2025-07-22
3503,511,6,1,2025-01-15
3504,83,6,2,2025-02-18
3505,514,96,1,2025-06-11
3506,270,63,4,2025-05-14
3507,598,4,9,2025-08-08
3508,929,40,10,2025-03-05
3509,454,99,4,2025-04-20
3510,884,2,5,2025-03-06
3511,516,16,5,2025-03-20
3512,867,7,4,2025-01-03
3513,883,78,2,2025-01-01
3514,322,77,10,2025-03-09
3515,101,73,4,2025-01-10
3516,93,54,10,2025-03-12
3517,503,58,9,2025-05-26
3518,77,76,9,2025-02-28
3519,768,54,4,2025-04-20
3520,655,1,8,2025-01-18
3521,632,1,10,2025-01-04
3522,13,49,2,2025-04-11
3523,959,24,6,2025-04-13
3524,600,20,7,2025-09-07
3525,881,69,2,2025-09-13
3526,360,48,10,2025-08-14
3527,451,48,7,2025-04-03
3528,104,88,4,2025-07-15
3529,309,9,3,2025-01-15
3530,271,60,2,2025-08-13
3531,185,8,5,2025-02-07
3532,233,96,4,2025-03-19
3533,32,98,2,2025-06-07
3534,641,27,2,2025-05-29
3535,687,16,4,2025-05-02
3536,53,25,5,2025-03-15
3537,935,5,2,2025-07-22
3538,926,99,8,2025-03-06
3539,321,19,9,2025-01-03
3540,317,73,6,2025-04-24
3541,282,10,4,2025-08-14
3542,27,98,1,2025-04-28
3543,702,76,9,2025-05-13
3544,707,34,5,2025-01-14
3545,20,47,7,2025-03-27
3546,963,58,10,2025-09-18
3547,528,97,6,2025-01-11
3548,604,70,4,2025-09-15
3549,829,19,2,2025-07-19
3550,419,9,4,2025-05-01
3551,38,34,8,2025-03-22
3552,817,48,10,2025-05-17
3553,550,68,1,2025-04-29
